accomplish,"v put in effect
v to gain with effort"
task,v. assign a task to
amount,"n. the relative magnitude of something with reference to a criterion
v. be tantamount or equivalent to"
strain,"n. (physics) deformation of a physical body under the action of applied forces
n. (psychology) nervousness resulting from mental stress
n. injury to a muscle (often caused by overuse); results in swelling and pain
n. an intense or violent exertion"
workload,n. work that a person is expected to do in a specified time
laden,"s. filled with a great quantity
s. burdened psychologically or mentally"
manage,"v. be in charge of, act on, or dispose of"
lifestyle,n a manner of living that reflects the person's values and attitudes
adopt,"v. choose and follow; as of theories, ideas, policies, strategies or plans
v. take up and practice as one's own
v. take into one's family"
habit,"n. an established custom
n. (psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition
n. a distinctive attire worn by a member of a religious order
n. the general form or mode of growth (especially of a plant or crystal)"
lead,"n. an advantage held by a competitor in a race
n. a soft heavy toxic malleable metallic element; bluish white when freshly cut but tarnishes readily to dull grey
n. evidence pointing to a possible solution
n. a position of leadership (especially in the phrase `take the lead')"
efficient,a. being effective without wasting time or effort or expense
internalize,v. incorporate within oneself; make subjective or personal
switch,"n. control consisting of a mechanical or electrical or electronic device for making or breaking or changing the connections in a circuit
n. hairpiece consisting of a tress of false hair; used by women to give shape to a coiffure
n. railroad track having two movable rails and necessary connections; used to turn a train from one track to another or to store rolling stock
n. a flexible implement used as an instrument of punishment"
smooth,"n. the act of smoothing
v. make smooth or smoother, as if by rubbing
v. free from obstructions
a. having a surface free from roughness or bumps or ridges or irregularities"
kick-start,v start (a motorcycle) by means of a kick starter
prioritize,v. assign a priority to
particular,"n. a fact about some part (as opposed to general)
n. (logic) a proposition that asserts something about some (but not all) members of a class
s. unique or specific to a person or thing or category
s. separate and distinct from others of the same group or category"
distracted,s. having the attention diverted especially because of anxiety
mingle,v. get involved or mixed-up with
disturb,"v. move deeply
v. damage as if by shaking or jarring"
ensure,"v make certain of
v be careful or certain to do something; make certain of something"
detour,"n. a roundabout road (especially one that is used temporarily while a main route is blocked)
v. travel via a detour"
arena,"n. the central area of an ancient Roman amphitheater where contests and spectacles were held; especially an area that was strewn with sand
n. a playing field where sports events take place"
consider,"v. take into consideration for exemplifying purposes
v. show consideration for; take into account
v. think about carefully; weigh
v. regard or treat with consideration, respect, and esteem"
