accelerate,"v. move faster
v. cause to move faster"
indispensable,"a. not to be dispensed with; essential
s. unavoidable"
abuse,"n. a rude expression intended to offend or hurt
v. use foul or abusive language towards
v. use wrongly or improperly or excessively"
evaluate,v. form a critical opinion of
primarily,r. of primary import
grave,"n. death of a person
n. a place for the burial of a corpse (especially beneath the ground and marked by a tombstone)
s. dignified and somber in manner or character and committed to keeping promises
s. of great gravity or crucial import; requiring serious thought"
architect,n. someone who creates plans to be used in making something (such as buildings)
conflict,"n. an open clash between two opposing groups (or individuals)
n. opposition between two simultaneous but incompatible feelings
n. a state of opposition between persons or ideas or interests
n. an incompatibility of dates or events"
confuse,"v. mistake one thing for another
v. be confusing or perplexing to; cause to be unable to think clearly
v. cause to feel embarrassment
v. make unclear, indistinct, or blurred"
sheer,"v. cause to sheer
r. straight up or down without a break
r. directly"
absorb,"v. become imbued
v. take up mentally
v. take up, as of debts or payments
v. take in, also metaphorically"
prompt,"n. a cue given to a performer (usually the beginning of the next line to be spoken)
n. (computer science) a symbol that appears on the computer screen to indicate that the computer is ready to receive a command
v. serve as the inciting cause of
v. assist (somebody acting or reciting) by suggesting the next words of something forgotten or imperfectly learned"
supply,"n. an amount of something available for use
n. offering goods and services for sale
v. give something useful or necessary to"
deny,"v. declare untrue; contradict
v. refuse to accept or believe
v. refuse to grant, as of a petition or request
v. refuse to let have"
superficial,"a. concerned with or comprehending only what is apparent or obvious; not deep or penetrating emotionally or intellectually
a. of, affecting, or being on or near the surface
s. of little substance or significance"
substitute,"n. a person or thing that takes or can take the place of another
n. an athlete who plays only when a starter on the team is replaced
v. put in the place of another; switch seemingly equivalent items
v. be a substitute"
recruit,"n. a recently enlisted soldier
n. any new member or supporter (as in the armed forces)
v. seek to employ
v. cause to assemble or enlist in the military"
maintain,v. state or assert
contain,"v. be divisible by
v. be capable of holding or containing"
obtain,v. come into possession of
compromise,"n. a middle way between two extremes
n. an accommodation in which both sides make concessions
v. make a compromise; arrive at a compromise; we all must compromise""
v. settle by concession"
privilege,"n. a special advantage or immunity or benefit not enjoyed by all
n. (law) the right to refuse to divulge information obtained in a confidential relationship
v. bestow a privilege upon"
demonstrate,v. march in protest; take part in a demonstration
claim,"n. an assertion of a right (as to money or property)
n. an assertion that something is true or factual
n. demand for something as rightful or due
n. an informal right to something"
challenge,"n. a demanding or stimulating situation
n. a call to engage in a contest or fight
n. questioning a statement and demanding an explanation
n. a formal objection to the selection of a particular person as a juror"
condemn,"v. express strong disapproval of
v. declare or judge unfit for use or habitation
v. compel or force into a particular state or activity
v. demonstrate the guilt of (someone)"
symbol,"n. an arbitrary sign (written or printed) that has acquired a conventional significance
n. something visible that by association or convention represents something else that is invisible"
sample,"n. a small part of something intended as representative of the whole
n. all or part of a natural object that is collected and preserved as an example of its class
v. take a sample of"
advantage,"n. the quality of having a superior or more favorable position
n. (tennis) first point scored after deuce
n. benefit resulting from some event or action
v. give an advantage to"
assign,"v. give out
v. select something or someone for a specific purpose
v. transfer one's right to
v. decide as to where something belongs in a scheme"
imitate,"v. reproduce someone's behavior or looks
v. appear like, as in behavior or appearance
v. make a reproduction or copy of"
controversy,n. a contentious speech act; a dispute where there is strong disagreement
contradiction,"n. opposition between two conflicting forces or ideas
n. (logic) a statement that is necessarily false
n. the speech act of contradicting someone"
pressure,"n. the force applied to a unit area of surface; measured in pascals (SI unit) or in dynes (cgs unit)
n. a force that compels
n. the somatic sensation that results from applying force to an area of skin
n. an oppressive condition of physical or mental or social or economic distress"
consistent,"a. (sometimes followed by `with') in agreement or consistent or reliable
s. the same throughout in structure or composition"
constant,"n. a quantity that does not vary
n. a number representing a quantity assumed to have a fixed value in a specified mathematical context
a. steadfast in purpose or devotion or affection"
instant,s. in or of the present month
disguise,"n. an outward semblance that misrepresents the true nature of something
n. any attire that modifies the appearance in order to conceal the wearer's identity
n. the act of concealing the identity of something by modifying its appearance
v. make unrecognizable"
fundamental,"n. any factor that could be considered important to the understanding of a particular business
n. the lowest tone of a harmonic series
s. being or involving basic facts or principles
s. far-reaching and thoroughgoing in effect especially on the nature of something"
concern,"n. something that interests you because it is important or affects you
n. an anxious feeling
n. a feeling of sympathy for someone or something
n. something or someone that causes anxiety; a source of unhappiness"
reinforce,"v. make stronger
v. strengthen and support with rewards"
propose,"v. make a proposal, declare a plan for something
v. ask (someone) to marry you"
proposal,"n. something proposed (such as a plan or assumption)
n. the act of making a proposal"
dispose,"v. give, sell, or transfer to another
v. make receptive or willing towards an action or attitude or belief
v. place or put in a particular order"
expose,"n. the exposure of an impostor or a fraud
v. expose or make accessible to some action or influence
v. to show, make visible or apparent
v. expose to light, of photographic film"
compose,"v. form the substance of
v. write music
v. put together out of existing material
v. calm (someone, especially oneself); make quiet"
oppose,"v. be against; express opposition to
v. contrast with equal weight or force
v. be resistant to"
amateur,"n. someone who pursues a study or sport as a pastime
n. an athlete who does not play for pay
s. engaged in as a pastime"
tough,"a. not given to gentleness or sentimentality
a. physically toughened
a. resistant to cutting or chewing"
gross,"n. twelve dozen
n. the entire amount of income before any deductions are made
v. earn before taxes, expenses, etc.
a. before any deductions"
unexpected,a. not expected or anticipated
reveal,v. disclose directly or through prophets
essential,"s. absolutely necessary; vitally necessary
a. basic and fundamental
a. being or relating to or containing the essence of a plant etc"
enhance,"v. increase
v. make better or more attractive"
dismiss,"v. bar from attention or consideration
v. cease to consider; put out of judicial consideration
v. stop associating with
v. end one's encounter with somebody by causing or permitting the person to leave"
conventional,"a. following accepted customs and proprieties
s. conforming with accepted standards
a. (weapons) using energy for propulsion or destruction that is not nuclear energy
a. unimaginative and conformist"
enthusiasm,"n. a feeling of excitement
n. a lively interest"
abundant,a. present in great quantity
expand,"v. extend in one or more directions
v. become larger in size or volume or quantity
v. make bigger or wider in size, volume, or quantity"
advocate,"n. a person who pleads for a cause or propounds an idea
n. a lawyer who pleads cases in court"
tradition,n. an inherited pattern of thought or action
refine,"v. treat or prepare so as to put in a usable condition
v. reduce to a fine, unmixed, or pure state; separate from extraneous matter or cleanse from impurities
v. attenuate or reduce in vigor, strength, or validity by polishing or purifying
v. make more precise or increase the discriminatory powers of"
harsh,"s. unpleasantly stern
s. disagreeable to the senses
s. unkind or cruel or uncivil
s. severe"
idle,"n. the state of an engine or other mechanism that is idling
v. run disconnected or idle
v. be idle; exist in a changeless situation
a. not in action or at work"
contemporary,"n. a person of nearly the same age as another
s. characteristic of the present
s. belonging to the present time"
consume,"v. serve oneself to, or consume regularly
v. spend extravagantly
v. destroy completely
v. use up (resources or materials)"
presume,"v. constitute reasonable evidence for
v. take liberties or act with too much confidence"
assume,"v. take to be the case or to be true; accept without verification or proof
v. take on titles, offices, duties, responsibilities
v. take on a certain form, attribute, or aspect
v. occupy or take on"
resume,"v. take up or begin anew
v. return to a previous location or condition
v. assume anew"
pursue,"v. follow in or as if in pursuit
v. carry further or advance"
