abandon,"n. the trait of lacking restraint or control; reckless freedom from inhibition or worry
v. forsake, leave behind
v. give up with the intent of never claiming again
v. stop maintaining or insisting on; of ideas or claims"
abase,v cause to feel shame; hurt the pride of
abash,v cause to be embarrassed; cause to feel self-conscious
abate,v. become less in amount or intensity
abbreviate,v. shorten
abdicate,"v. give up, such as power, as of monarchs and emperors, or duties and obligations"
aberrant,"n. one whose behavior departs substantially from the norm of a group
s. markedly different from an accepted norm"
abet,"v. assist or encourage, usually in some wrongdoing"
abeyance,n. temporary cessation or suspension
abhor,v. find repugnant
abnormal,"a. not normal; not typical or usual or regular or conforming to a norm
a. departing from the normal in e.g. intelligence and development
s. much greater than the normal"
abolish,v. do away with
abominable,s. unequivocally detestable
abound,"v. be abundant or plentiful; exist in large quantities
v. be in a state of movement or action"
abridge,"v. reduce in scope while retaining essential elements
v. lessen, diminish, or curtail"
abrogate,v. revoke formally
abrupt,"s. marked by sudden changes in subject and sharp transitions
s. exceedingly sudden and unexpected
s. extremely steep
s. surprisingly and unceremoniously brusque in manner"
absolute,"n. something that is conceived or that exists independently and not in relation to other things; something that does not depend on anything else and is beyond human control; something that is not relative
a. perfect or complete or pure
s. complete and without restriction or qualification; sometimes used informally as intensifiers
s. not limited by law"
absolve,v. let off the hook
abstain,"v. refrain from voting
v. choose not to consume"
abstemious,"a. sparing in consumption of especially food and drink
s. marked by temperance in indulgence"
abstinence,"n. the trait of abstaining (especially from alcohol)
n. act or practice of refraining from indulging an appetite"
abstruse,s. difficult to penetrate; incomprehensible to one of ordinary understanding or knowledge
absurd,"n. a situation in which life seems irrational and meaningless
s. inconsistent with reason or logic or common sense
s. incongruous; inviting ridicule"
abundance,"n. the property of a more than adequate quantity or supply
n. (physics) the ratio of the number of atoms of a specific isotope of an element to the total number of isotopes present
n. (chemistry) the ratio of the total mass of an element in the earth's crust to the total mass of the earth's crust; expressed as a percentage or in parts per million"
abysmal,"s. very great; limitless
s. resembling an abyss in depth; so deep as to be unmeasurable"
abyss,n. a bottomless gulf or pit; any unfathomable (or apparently unfathomable) cavity or chasm or void extending below (often used figuratively)
accelerate,"v. move faster
v. cause to move faster"
accentuate,"v to stress, single out as important
v put stress on; utter with an accent"
accidental,"n. a musical notation that makes a note sharp or flat or natural although that is not part of the key signature
s. happening by chance or unexpectedly or unintentionally"
acclaim,"n. enthusiastic approval
v. praise vociferously"
acclimate,v get used to a certain climate
accolade,n a tangible symbol signifying approval or distinction
accommodate,"v. provide with something desired or needed
v. have room for; hold without crowding
v. make (one thing) compatible with (another)"
accomplish,"v put in effect
v to gain with effort"
accost,"v speak to someone
v approach with an offer of sexual favors"
accredit,"v. grant credentials to
v. provide or send (envoys or embassadors) with official credentials
v. ascribe an achievement to"
accretion,"n. an increase by natural growth or addition
n. something contributing to growth or increase
n. (astronomy) the formation of a celestial object by the effect of gravity pulling together surrounding objects and gases"
accumulate,v. collect or gather
accuracy,"n. the quality of being near to the true value
n. (mathematics) the number of significant figures given in a number"
accusation,"n. a formal charge of wrongdoing brought against a person; the act of imputing blame or guilt
n. an assertion that someone is guilty of a fault or offence"
accustom,v make psychologically or physically used (to something)
acerbic,"s sour or bitter in taste
s harsh or corrosive in tone"
acknowledge,"v. report the receipt of
v. express obligation, thanks, or gratitude for
v. accept as legally binding and valid
v. accept (someone) to be what is claimed or accept his power and authority"
acme,n. the highest level or degree attainable; the highest stage of development
acquaint,v. inform
acquiesce,v to agree or express agreement
acquire,"v. locate (a moving entity) by means of a tracking system such as radar
v. win something through one's efforts"
acquisitive,a. eager to acquire and possess things especially material possessions or ideas
acquit,v. pronounce not guilty of criminal charges
acrid,"s strong and sharp
s harsh or corrosive in tone"
acrimonious,s. marked by strong resentment or cynicism
